No,Title,Address,Phone,Rating,Reviews,Type,Hours
128,Secret Garden Coffee and Chocolate,"59X3+RHV, Jl. Prof. DR. Ki Amri Yahya No.2, Pakuncen, Wirobrajan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55253",,4.4,"4,092",,"{Monday, 3.00–11.00 pm; Tuesday, 3.00–11.00 pm; Wednesday, 3.00–11.00 pm; Thursday, 3.00–11.00 pm; Friday, 3.00–11.00 pm; Saturday, 3.00–11.00 pm; Sunday, 3.00–11.00 pm}"
129,Sellie Coffee,"NG 3, Jl. Gerilya No.822, RT.039/RW.010, Brontokusuman, Kec. Mergangsan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55153",(0274)384916,4.5,928,,"{Monday, Closed; Tuesday, 8.00 am–11.30 pm; Wednesday, 8.00 am–11.30 pm; Thursday, 8.00 am–11.30 pm; Friday, 8.00 am–11.30 pm; Saturday, 8.00 am–11.30 pm; Sunday, 8.00 am–11.30 pm}"
130,Selonjor Coffee Lor Malioboro,"Jl. P. Mangkubumi No.51, RW.001, Gowongan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233",85717798982,4.8,185,,"{Monday, 10.00 am–12.00 am; Tuesday, 10.00 am–12.00 am; Wednesday, 10.00 am–12.00 am; Thursday, 10.00 am–12.00 am; Friday, 10.00 am–12.00 am; Saturday, 10.00 am–12.00 am; Sunday, 10.00 am–12.00 am}"
131,Silol Kopi & Eatery,"Jl. Suroto, Kotabaru, Kec. Gondokusuman, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55224",(0274)5012802,4.4,"15,124",,Open 24 Hours
132,Simetri Coffee Roaster,"Jl. Sabirin No.20, Kotabaru, Kec. Gondokusuman, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55224",(0274)5026959,4.6,"2,262",,"{Monday, 7.15 am–10.45 pm; Tuesday, 7.15 am–10.45 pm; Wednesday, 7.15 am–10.45 pm; Thursday, 7.15 am–10.45 pm; Friday, 7.15 am–10.45 pm; Saturday, 9.00 am–10.45 pm; Sunday, 9.00 am–10.45 pm}"
133,SMEDI Coliving & Coffee by SUHU,"Jl. Pareanom No.15, Patangpuluhan, Wirobrajan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55251",8174155758,4.8,623,Cafe,
134,Sney.Co,"Jl. Timoho, Baciro, Kec. Gondokusuman, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55165",81299928441,4.4,26,Cafe,"{Monday, 8.00 am–12.00 am; Tuesday, 8.00 am–12.00 am; Wednesday, 8.00 am–12.00 am; Thursday, 8.00 am–12.00 am; Friday, 9.00 am–2.00 am; Saturday, 9.00 am–2.00 am; Sunday, 8.00 am–12.00 am}"
135,SONDERBREW,"Jl. Krasak Timur No.32, Bausasran, Kec. Danurejan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55211",85743326177,4.8,306,,"{Monday, 8.00 am–2.00 am; Tuesday, 8.00 am–2.00 am; Wednesday, 8.00 am–2.00 am; Thursday, 8.00 am–2.00 am; Friday, 8.00 am–2.00 am; Saturday, 8.00 am–2.00 am; Sunday, 8.00 am–2.00 am}"
136,Space Roastery 1890,"Jl. MT. Haryono No.9, Suryodiningratan, Kec. Mantrijeron, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55141",82288909088,4.7,416,Cafe,"{Monday, 7.00 am–11.00 pm; Tuesday, 7.00 am–11.00 pm; Wednesday, 7.00 am–11.00 pm; Thursday, 7.00 am–11.00 pm; Friday, 7.00 am–11.00 pm; Saturday, 7.00 am–11.00 pm; Sunday, 7.00 am–11.00 pm}"
137,Space Roastery CCC (Coffee Coffee Cult),"Jl. A.M. Sangaji No.62, Cokrodiningratan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233",82288909088,4.7,363,Cafe,"{Monday, 7.00 am–11.00 pm; Tuesday, 7.00 am–11.00 pm; Wednesday, 7.00 am–11.00 pm; Thursday, 7.00 am–11.00 pm; Friday, 7.00 am–11.00 am; Saturday, 7.00 am–11.00 am; Sunday, 7.00 am–11.00 pm}"
138,Space Roastery ONE,"Jl. P. Mangkubumi No.77, Gowongan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233",82288909088,4.7,66,Cafe,Open 24 Hours
139,Spatialty Kitchen and Coffee,"Jl. Kranggan No.29, Cokrodiningratan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233",,4.8,161,,"{Monday, Closed; Tuesday, 7.30 am–11.00 pm; Wednesday, 7.30 am–11.00 pm; Thursday, 7.30 am–11.00 pm; Friday, 7.30 am–11.00 pm; Saturday, 7.30 am–11.00 pm; Sunday, 7.30 am–11.00 pm}"
140,STAIRS at Prawirotaman,"Jl. Prawirotaman, Brontokusuman, Kec. Mergangsan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55153",85215655565,4.7,620,Cafe,"{Monday, 11.00 am–1.00 am; Tuesday, 11.00 am–1.00 am; Wednesday, 11.00 am–1.00 am; Thursday, 11.00 am–1.00 am; Friday, 11.00 am–2.00 am; Saturday, 11.00 am–2.00 am; Sunday, 11.00 am–1.00 am}"
141,SUA Coffee Malioboro,"Jl Kemetiran Lor GT II/671, Gedongtengen, Pringgokusuman, Gedong Tengen, Special Region of Yogyakarta 55272",81290902648,4.5,758,Cafe,"{Monday, 8.00 am–12.00 pm, 4.00 pm–12.00 am; Tuesday, 8.00 am–12.00 pm, 4.00 pm–12.00 am; Wednesday, 8.00 am–12.00 pm, 4.00 pm–12.00 am; Thursday, 8.00 am–12.00 pm, 4.00 pm–12.00 am; Friday, 8.00 am–12.00 pm, 4.00 pm–12.00 am; Saturday, 8.00 am–12.00 pm, 4.00 pm–12.00 am; Sunday, 8.00 am–12.00 pm, 4.00 pm–12.00 am}"
142,Sunset Coffee & Eatery,"Jl. Nologaten, Nologaten, Condongcatur, Kec. Depok, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55281",8112791000,4.6,"4,144",Cafe,"{Monday, 9.00 am–12.30 am; Tuesday, 9.00 am–12.30 am; Wednesday, 9.00 am–12.30 am; Thursday, 9.00 am–12.30 am; Friday, 9.00 am–12.30 am; Saturday, 9.00 am–12.30 am; Sunday, 9.00 am–12.30 am}"
143,Tanamera Coffee Yogyakarta,"Jl. Jend. Sudirman No.3, Cokrodiningratan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233",(0274)5012738,4.6,"1,280",,"{Monday, 8.00 am–10.00 pm; Tuesday, 8.00 am–10.00 pm; Wednesday, 8.00 am–10.00 pm; Thursday, 8.00 am–10.00 pm; Friday, 8.00 am–10.00 pm; Saturday, 8.00 am–10.00 pm; Sunday, 8.00 am–10.00 pm}"
144,Taru Martani Coffee & Resto 1918,"Jl Pengok Kidul No.2A, Baciro, Kec. Gondokusuman, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55225",81336483124,4.6,"6,016",,"{Monday, 9.00 am–12.00 am; Tuesday, 9.00 am–12.00 am; Wednesday, 9.00 am–12.00 am; Thursday, 9.00 am–12.00 am; Friday, 9.00 am–12.00 am; Saturday, 7.00 am–12.00 am; Sunday, 7.00 am–12.00 am}"
145,Tekoff Coffee and Tea,"Jalan Sagan Timur GK 5 1053B, Terban, Kec. Gondokusuman, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55223",8175424291,4.6,"1,326",Cafe,"{Monday, 8.00 am–8.00 pm; Tuesday, 8.00 am–8.00 pm; Wednesday, 8.00 am–8.00 pm; Thursday, 8.00 am–8.00 pm; Friday, 8.00 am–8.00 pm; Saturday, 8.00 am–8.00 pm; Sunday, 8.00 am–8.00 pm}"
146,The Workers Coffee,"Klitren, Gondokusuman, Yogyakarta City, Special Region of Yogyakarta 55222",89519407252,4.8,43,Cafe,"{Monday, 2.00–11.00 pm; Tuesday, 2.00–11.00 pm; Wednesday, Closed; Thursday, 2.00–11.00 pm; Friday, 2.00–11.00 pm; Saturday, 2.00–11.00 pm; Sunday, 2.00–11.00 pm}"
147,TIGA by Kanca,"Area Sawah, Gg. Akasia, Kwarasan, Yogyakarta, Daerah Istimewa Yogyakarta 55592",,4.6,115,Cafe,"{Monday, Closed; Tuesday, 9.00 am–9.00 pm; Wednesday, 9.00 am–9.00 pm; Thursday, 9.00 am–9.00 pm; Friday, 9.00 am–9.00 pm; Saturday, 9.00 am–9.00 pm; Sunday, 9.00 am–9.00 pm}"
148,Toko Kopi Oetama,"Jl. Mayjend Sutoyo No.38, Mantrijeron, Kec. Mantrijeron, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55143",,4.6,610,Cafe,"{Monday, 6.00 am–11.00 pm; Tuesday, 6.00 am–11.30 pm; Wednesday, 6.00 am–11.00 pm; Thursday, 6.00 am–11.00 pm; Friday, 6.00 am–11.00 pm; Saturday, 6.00 am–11.00 pm; Sunday, 6.00 am–11.00 pm}"
149,Toko Kopi TUKU - Kotabaru,"Jl. Sajiono No.15, Kotabaru, Kec. Gondokusuman, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55224",81190035738,4.5,"1,077",,"{Monday, 7.00 am–9.00 pm; Tuesday, 7.00 am–9.00 pm; Wednesday, 7.00 am–9.00 pm; Thursday, 7.00 am–9.00 pm; Friday, 7.00 am–9.00 pm; Saturday, 7.00 am–9.00 pm; Sunday, 7.00 am–9.00 pm}"
150,TOMORO COFFEE - Gedongkuning,"Jl. Gedongkuning No.20-53, Rejowinangun, Kec. Kotagede, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55171",,4.4,303,Cafe,"{Monday, 7.00 am–10.00 pm; Tuesday, 7.00 am–10.00 pm; Wednesday, 7.00 am–10.00 pm; Thursday, 7.00 am–10.00 pm; Friday, 7.00 am–10.00 pm; Saturday, 7.00 am–10.00 pm; Sunday, 7.00 am–10.00 pm}"
151,TOMORO COFFEE - Malioboro,"Jl. Malioboro No.123, Sosromenduran, Gedong Tengen, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55271",81127009078,4.1,45,Cafe,"{Monday, 6.30 am–12.00 am; Tuesday, 6.30 am–12.00 am; Wednesday, 6.30 am–12.00 am; Thursday, 6.30 am–12.00 am; Friday, 6.30 am–12.00 am; Saturday, 6.30 am–2.00 am; Sunday, 6.30 am–2.00 am}"
152,TOMORO COFFEE - Prawirotaman,"59J9+772, Jl. Parangtritis No.83, Brontokusuman, Kec. Mergangsan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55153",87752805265,4.5,87,Cafe,"{Monday, 8.00 am–12.00 am; Tuesday, 8.00 am–12.00 am; Wednesday, 8.00 am–12.00 am; Thursday, 8.00 am–12.00 am; Friday, 8.00 am–12.00 am; Saturday, 8.00 am–12.00 am; Sunday, 8.00 am–12.00 am}"
153,Tomoro Coffee - Stasiun Lempuyangan,"695G+W57, Jln. Lempuyangan No.1 RT 01/RW 01, Bausasran, Danurejan, Yogyakarta City, Special Region of Yogyakarta",81119953799,4.1,140,Cafe,"{Monday, 5.00 am–11.00 pm; Tuesday, 5.00 am–11.00 pm; Wednesday, 5.00 am–11.00 pm; Thursday, 5.00 am–11.00 pm; Friday, 5.00 am–11.00 pm; Saturday, 5.00 am–11.00 pm; Sunday, 5.00 am–11.00 pm}"
154,TOMORO COFFEE - Taman Siswa,"Jl. Taman Siswa No.89, RW.08, Wirogunan, Kec. Mergangsan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55151",,4.6,564,Cafe,Open 24 Hours
155,TUGU LOR,"Jl. A.M. Sangaji No.72, Cokrodiningratan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233",(0274)515268,4.5,"2,470",,"{Monday, 8.00 am–10.00 pm; Tuesday, 8.00 am–10.00 pm; Wednesday, 8.00 am–10.00 pm; Thursday, 8.00 am–10.00 pm; Friday, 8.00 am–11.00 pm; Saturday, 8.00 am–11.00 pm; Sunday, 8.00 am–11.00 pm}"
156,Tujuan,"Tirtodipuran St No.17C, Mantrijeron, Yogyakarta City, Special Region of Yogyakarta 55143",(0274)417577,4.5,"1,293",Cafe,"{Monday, 10.00 am–11.00 pm; Tuesday, 10.00 am–11.00 pm; Wednesday, 10.00 am–11.00 pm; Thursday, 10.00 am–11.00 pm; Friday, 10.00 am–11.00 pm; Saturday, 10.00 am–11.00 pm; Sunday, 10.00 am–11.00 pm}"
157,Walter Coffee & Eatery,"Jl. Kemetiran Kidul No.9, RW.001, Pringgokusuman, Gedong Tengen, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55272",81999983883,4.9,"2,193",Cafe,"{Monday, 9.00 am–10.00 pm; Tuesday, 9.00 am–10.00 pm; Wednesday, 9.00 am–10.00 pm; Thursday, 9.00 am–10.00 pm; Friday, 9.00 am–10.00 pm; Saturday, 9.00 am–10.00 pm; Sunday, 9.00 am–10.00 pm}"
158,Yamas Sky Cafe,"Jl. Letjen Suprapto No.1, Ngampilan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55261",81215845154,4.6,239,,"{Monday, 10.00 am–11.00 pm; Tuesday, 10.00 am–11.00 pm; Wednesday, 10.00 am–11.00 pm; Thursday, 10.00 am–11.00 pm; Friday, 10.00 am–11.00 pm; Saturday, 10.00 am–11.00 pm; Sunday, 10.00 am–11.00 pm}"
159,Zizi Coffee Shop & Pizza,"Jl. Langensari No.23 B, Klitren, Kec. Gondokusuman, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55222",85183168782,4.6,138,Cafe,"{Monday, 11.00 am–11.00 pm; Tuesday, 11.00 am–11.00 pm; Wednesday, 11.00 am–11.00 pm; Thursday, 11.00 am–11.00 pm; Friday, 11.00 am–11.00 pm; Saturday, 11.00 am–11.00 pm; Sunday, 11.00 am–11.00 pm}"
