No,Title,Address,Phone,Rating,Reviews,Type,Hours
178,Narawita Sanctuary Space,"Jl. Anggrek, Blotan, Wedomartani, Kec. Ngemplak, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55584",,4.5,437,Cafe,"{Monday, 10.00 am–10.00 pm; Tuesday, 10.00 am–10.00 pm; Wednesday, 10.00 am–10.00 pm; Thursday, 10.00 am–10.00 pm; Friday, 10.00 am–10.00 pm; Saturday, 10.00 am–10.00 pm; Sunday, 10.00 am–10.00 pm}"
179,Natajiwa Space and Coffee,"Jl. Gesikan No.55, Sawahan, Sidomoyo, Kec. Godean, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55264",85602790619,4.9,288,Coffee shop,Open ⋅ Closes 11 PM
180,NAWWA KOPI,"Jl. Colombo No.30, RW.02, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281",87716663977,4.7,363,Cafe,Open 24 Hours
181,Nilu Reserve,"Jl. Cendrawasih No.35, Manukan, Condongcatur, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281",,4.3,486,Cafe,Open 24 Hours
182,Niskala cafe,"Sanggrahan, Tlogoadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55286, Indonesia",#ERROR!,4.8,10,Coffee shop,Closed ⋅ Opens 4 pm
183,NORDU Coffee & Eatery,"69P9+PM3, Kutu Dukuh, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta",,4.7,161,Cafe,Open 24 Hours
184,NOX Coffee Boutique,"Natasha Skin Clinic Center (Skin Care) Yogyakarta - Kaliurang, KM.5 No, Jl. Kaliurang KM.5 No.53 2nd floor, Manggung, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281",274565330,4.5,695,Coffee shop,Open ⋅ Closes 11:30 PM
185,Nudge The Coffe,"Jl. Purbaya, Warak Lor, Sumberadi, Kec. Sleman, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55224",81229267705,4.9,28,Coffee shop,Open ⋅ Closes 11 PM
186,Nuju Coffee Seturan Yogyakarta,"Jl. Seturan Raya, Kledokan, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281",,5,"1,113",Cafe,Open 24 Hours
187,Obie Cafe & Space,"Jl. Pogung Raya, Pogung Kidul, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55284",87776437207,4.7,343,Cafe,"{Monday, 9.00 am–12.00 am; Tuesday, 9.00 am–12.00 am; Wednesday, 9.00 am–12.00 am; Thursday, 9.00 am–12.00 am; Friday, 9.00 am–12.00 am; Saturday, 9.00 am–12.00 am; Sunday, 9.00 am–12.00 am}"
188,Omah Cemara Daily Dose,"Jl. Dr. Radjimin No.73, Paten, Tridadi, Sleman, Sleman Regency, Special Region of Yogyakarta 55511, Indonesia",,5,3,Coffee shop,Open ⋅ Closes 4 PM
189,OMORE Coffee,"Jl. Palagan Tentara Pelajar No.38A, Mudal, Sariharjo, Kec. Ngaglik, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55581",,4.6,225,Cafe,"{Monday, 8.00 am–11.00 pm; Tuesday, 8.00 am–11.00 pm; Wednesday, 8.00 am–11.00 pm; Thursday, 8.00 am–11.00 pm; Friday, 8.00 am–11.00 pm; Saturday, 8.00 am–11.00 pm; Sunday, 8.00 am–11.00 pm}"
190,ONNI Coffee,"Joglosemar Building Jl. Magelang KM 7 Sleman, Mlati Beningan, Sendangadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55284",81252728877,4.7,75,Coffee shop,Open ⋅ Closes 8 PM
191,OPPIO,"Jl. Nglengkong Besi No.11, Area Sawah, Sukoharjo, Kec. Ngaglik, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55581",81239999082,4.3,834,Cafe,"{Monday, 2.00–10.00 pm; Tuesday, Closed; Wednesday, 2.00–10.00 pm; Thursday, 2.00–10.00 pm; Friday, 2.00–10.00 pm; Saturday, 2.00–10.00 pm; Sunday, 2.00–10.00 pm}"
192,ORLO Coffee,"Jl. Nglempong Sari No.Blok B10, Wonorejo, Sariharjo, Kec. Ngaglik, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55581",87709028899,4.8,86,Coffee shop,Open ⋅ Closes 10 PM
193,Otadan Restaurant,"Dero Wetan, Harjobinangun, Pakem, Sleman Regency, Special Region of Yogyakarta 55582",82142003131,4.2,"1,297",Cafe,"{Monday, 9.00 am–10.00 pm; Tuesday, 9.00 am–10.00 pm; Wednesday, 9.00 am–10.00 pm; Thursday, 9.00 am–10.00 pm; Friday, 9.00 am–10.00 pm; Saturday, 9.00 am–10.00 pm; Sunday, 9.00 am–10.00 pm}"
194,Panenila,"Jl. Candimendiro No.7, Candi Karang, Sardonoharjo, Kec. Ngaglik, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55581",85888770266,4.1,553,Cafe,"{Monday, 12.00 pm–1.00 am; Tuesday, 12.00 pm–1.00 am; Wednesday, 12.00 pm–1.00 am; Thursday, 12.00 pm–1.00 am; Friday, 12.00 pm–1.00 am; Saturday, 12.00 pm–1.00 am; Sunday, 12.00 pm–1.00 am}"
195,Parantian Coffee,"Candi Winangun, Sardonoharjo, Kec. Ngaglik, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55581, Indonesia",,5,7,Coffee shop,Open 24 hours
196,Peacockoffie Palagan,"Jl. Palagan Tentara Pelajar No.61C, Panggung Sari, Sariharjo, Kec. Ngaglik, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55581",(0274)2880215,4.3,"1,994",Cafe,Open 24 Hours
197,Perdipe Coffee Palagan Jogja,"Jl. Palagan Tentara Pelajar No.27, Sedan, Sariharjo, Kec. Ngaglik, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55581",81327766621,4.7,550,Cafe,"{Monday, 8.00 am–12.00 am; Tuesday, 8.00 am–12.00 am; Wednesday, 8.00 am–12.00 am; Thursday, 8.00 am–12.00 am; Friday, 8.00 am–12.00 am; Saturday, 8.00 am–12.00 am; Sunday, 8.00 am–12.00 am}"
198,Petik Merah Cafe & Roastery,"Jl. Cucak Rowo No.1, Demangan Baru, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281",81805058888,4.6,"1,474",Coffee shop,Open ⋅ Closes 2 AM
199,Petit Paris Boulangerie °,"896F+X73, Jl. Obelix, Krandon, Pandowoharjo, Sleman, Sleman Regency, Special Region of Yogyakarta 55512, Indonesia",,4.3,39,Coffee shop,Open ⋅ Closes 9 PM
200,PLUGIN COFFEE AND CO WORKING SPACE,"Klaci II, RT.001/RW.010, Klaci III, Margoluwih, Kec. Seyegan, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55561",81228674091,4.8,31,Coffee shop,Closed ⋅ Opens 4:30 PM
201,Podocarpus by Moikai,"Jalan Podocarpus, Sagan, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta",,4.9,279,Cafe,"{Monday, 7.00 am–10.00 pm; Tuesday, 7.00 am–10.00 pm; Wednesday, 7.00 am–10.00 pm; Thursday, 7.00 am–10.00 pm; Friday, 7.00 am–10.00 pm; Saturday, 7.00 am–10.00 pm; Sunday, 7.00 am–10.00 pm}"
202,Point Coffee,"Gondangan, Sardonoharjo, Ngaglik, Sleman Regency, Special Region of Yogyakarta 55581, Indonesia",#ERROR!,4.7,158,Coffee shop,Open 24 hours
203,PRADA ESPRESSO,"Jl. Perumnas, Kledokan, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281",,4.6,656,Cafe,"{Monday, 8.00 am–11.00 pm; Tuesday, 8.00 am–11.00 pm; Wednesday, 8.00 am–11.00 pm; Thursday, 8.00 am–11.00 pm; Friday, 8.00 am–11.00 pm; Saturday, 8.00 am–11.00 pm; Sunday, 8.00 am–11.00 pm}"
204,Pronojiwo Coffee & Herbs,"di dalam Sambi Resort, Spa and Reataurant, Jl. Kaliurang No.Km 19 2, Daerah Istimewa Yogyakarta 55582, Indonesia",#ERROR!,4.9,30,Coffee shop,Open ⋅ Closes 10 PM
205,Rahdatu Coffee,"Jl. Pandanaran - Uii Jl. Kaliurang No.Km.14, Candi Winangun, Sardonoharjo, Kec. Ngaglik, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55581, Indonesia",#ERROR!,5,253,Coffee shop,Closed ⋅ Opens 4 PM
206,Rambat Coffee & Space,"Jl. Perumnas No.240a, Nologaten, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281",,4.8,696,Cafe,"{Monday, 8.30 am–11.00 pm; Tuesday, 8.30 am–11.00 pm; Wednesday, 8.30 am–11.00 pm; Thursday, 8.30 am–11.00 pm; Friday, 8.30 am–11.00 pm; Saturday, 8.30 am–11.00 pm; Sunday, 8.30 am–11.00 pm}"
207,Rawuh coffee,"JL RAYA ASIA No.raya, Karanglo, yapah, Ngaglik, Sleman Regency, Special Region of Yogyakarta 55281",,4.7,286,Coffee shop,Open ⋅ Closes 10 PM
208,Raya's Coffee & Roastery,"Gang Sulawesi VIII No.2 Sariharjo, Purwosari, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55284",8179250582,4.6,741,Coffee shop,Open ⋅ Closes 11 PM
209,Relasi Co-Working Space,"69RG+JJ9, Jl. Pogung Baru Blk. E No.34, Pogung Kidul, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55284",88985188838,4.5,"2,100",Cafe,"{Monday, 9.00 am–12.00 am; Tuesday, 9.00 am–12.00 am; Wednesday, 9.00 am–12.00 am; Thursday, 9.00 am–12.00 am; Friday, 9.00 am–12.00 am; Saturday, 9.00 am–12.00 am; Sunday, 9.00 am–12.00 am}"
210,Resonansi - Coffee Ramen Burger,"Jl. Nglengkong Besi, Nglengkong, Sukoharjo, Ngaglik, Sleman Regency, Special Region of Yogyakarta 55581, Indonesia",#ERROR!,4.7,1034,Coffee shop,Open ⋅ Closes 6 PM
211,Retro cafe,"Jl. Tomat No.48, Palgading, Sinduharjo, Ngaglik, Sleman Regency, Special Region of Yogyakarta 55581, Indonesia",,5,4,Coffee shop,Closed ⋅ Opens 10 AM Wed
212,Roaster Dreams,"Kaliurang St No.km.13,5, Besi, Sukoharjo, Sleman, Yogyakara, Special Region of Yogyakarta 55582, Indonesia",#ERROR!,4.5,13,Coffee shop,Open ⋅ Closes 12 am
213,Ruang Kita Coffee Roastery and Brew,"Jl. Siliwangi No.166, Bedog, Trihanggo, Kec. Gamping, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55293",87885462200,4.4,45,Coffee shop,Open ⋅ Closes 4 PM
214,Rubah Coffee,"Jl. Kayen Raya No.176, Kayen, Condongcatur, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55283",81122225171,4.7,91,Cafe,"{Monday, 8.00 am–12.00 am; Tuesday, 8.00 am–12.00 am; Wednesday, 8.00 am–12.00 am; Thursday, 8.00 am–12.00 am; Friday, 8.00 am–3.00 am; Saturday, 8.00 am–3.00 am; Sunday, 8.00 am–3.00 am}"
215,RUMINATE Coffee & Roastery,"Jl. Lempongsari No.111, Sumberan, Sariharjo, Ngaglik, Sleman Regency, Special Region of Yogyakarta 55581, Indonesia",#ERROR!,4.6,1328,Coffee shop,Open ⋅ Closes 12 AM
216,SABAR COFFEE,"793V+3QG, Jl. Yerusalem, Joho, Condongcatur, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281",,4.5,73,Coffee shop,Open ⋅ Closes 10 PM
217,SABIN by Seken Living,"Jl. Ngaglik, Karanglo, Sukoharjo, Kec. Ngaglik, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55581",,4.6,"1,434",Cafe,"{Monday, 10.00 am–9.00 pm; Tuesday, 10.00 am–9.00 pm; Wednesday, 10.00 am–9.00 pm; Thursday, 10.00 am–9.00 pm; Friday, 10.00 am–9.00 pm; Saturday, 10.00 am–9.00 pm; Sunday, 10.00 am–9.00 pm}"
218,Sacaluna Coffee,"Jl. Sidomulyo No.10a, Manukan, Condongcatur, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281",0881-0802-30863,4.8,218,Coffee shop,Open ⋅ Closes 11 PM
219,Samasta coffee,"Pondok, Condong Catur, Depok, Sleman Regency, Special Region of Yogyakarta 55281",81338095667,4.7,349,Coffee shop,Open ⋅ Closes 12 AM
220,Sangrai Kedai Kopi,"Labasan, Pakembinangun, Pakem, Sleman Regency, Special Region of Yogyakarta, Indonesia",#ERROR!,4,10,Coffee shop,Open ⋅ Closes 11 PM
221,Sasmaka Dining & Cafe,"Jl. Raya Ngemplak, Kemasan, Widodomartani, Kec. Ngemplak, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55584",81288858100,4.6,520,Cafe,"{Monday, 11.00 am–8.30 pm; Tuesday, 11.00 am–8.30 pm; Wednesday, 11.00 am–8.30 pm; Thursday, 11.00 am–8.30 pm; Friday, 11.00 am–8.30 pm; Saturday, 11.00 am–8.30 pm; Sunday, 11.00 am–8.30 pm}"
222,Sebelas Coffee - Balcos Compound,"Jl. Kedawung, Nologaten, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281",85117439369,4.5,226,Cafe,Open 24 Hours
223,Sebelas Coffee - Gejayan,"Jl. Affandi No.31, Mrican, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55222",85117439369,4.1,73,Cafe,Open 24 Hours
224,Sebelas Coffee - Monjali,"Monjali St No.111, Gemawang, Sinduadi, Mlati, Sleman Regency, Special Region of Yogyakarta 55288",85117439369,4.5,543,Cafe,Open 24 Hours
225,Sebelas Coffee GO,"Jl. Cemp. No.148, Perumnas Condong Catur, Condongcatur, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281",85117439369,4.2,11,Cafe,Open 24 Hours
226,SEMBALUN COFFEE,"89GR+4J2, Jl. Palagan Tentara Pelajar, Balong, Donoharjo, Kec. Ngaglik, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55581, Indonesia",,5,5,Coffee shop,Open ⋅ Closes 10:30 pm
227,Sembari Coffee,"69QM+8GF, Karang Wuni, Caturtunggal, Depok, Sleman Regency, Special Region of Yogyakarta 55281",,4.6,241,Coffee shop,Open ⋅ Closes 11 PM
228,Sender Coffee // Emma's Personal Space,"Jl. Cenderawasih No.32 B, Demangan, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281",8952892212,4.5,207,Cafe,Open 24 Hours
229,SENJA Coffee & Memories,"Jl. Kaliurang No.36 km 4, RW.5, Kocoran, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281",8885855855,4.6,"1,207",,"{Monday, 8.00 am–11.00 pm; Tuesday, 8.00 am–11.00 pm; Wednesday, 8.00 am–11.00 pm; Thursday, 8.00 am–11.00 pm; Friday, 8.00 am–11.00 pm; Saturday, 8.00 am–11.00 pm; Sunday, 8.00 am–11.00 pm}"
230,Sepakat Coffee,"Jl. Wahid hasyim No.187A dn, Ngropoh, Condongcatur, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55262",87715307300,4.6,596,Cafe,"{Monday, 7.00 am–11.00 pm; Tuesday, 7.00 am–11.00 pm; Wednesday, 7.00 am–11.00 pm; Thursday, 7.00 am–11.00 pm; Friday, 7.00 am–11.00 pm; Saturday, 7.00 am–11.00 pm; Sunday, 7.00 am–11.00 pm}"
231,Seraya Coffee and Space Jogja,"Jl. Magelang, Rogoyudan, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55242",87762707569,4.5,92,Cafe,"{Monday, 8.00 am–12.00 am; Tuesday, 8.00 am–12.00 am; Wednesday, 8.00 am–12.00 am; Thursday, 8.00 am–12.00 am; Friday, 8.00 am–12.00 am; Saturday, 8.00 am–12.00 am; Sunday, 8.00 am–12.00 am}"
232,SETTE,"Selatan Astra Honda, Jl. Magelang No.km 7, Mlati Beningan, jati, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55285",8127432354,4.8,165,Coffee shop,Open ⋅ Closes 10 PM
233,Seven Stones Coffee Shop,"Karang Wuni, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55284",87743605875,4.6,"1,029",,"{Monday, 9.00 am–11.00 pm; Tuesday, 9.00 am–11.00 pm; Wednesday, 9.00 am–11.00 pm; Thursday, 9.00 am–11.00 pm; Friday, 9.00 am–11.00 pm; Saturday, 9.00 am–11.00 pm; Sunday, 9.00 am–11.00 pm}"
234,Sidewalk 27,"Paten, Tridadi, Sleman, Sleman Regency, Special Region of Yogyakarta 55511, Indonesia",#ERROR!,4.9,72,Coffee shop,Closed ⋅ Opens 5 PM
235,Social Smoothies,"Gg. Klp. Gading Jl. Kaliurang, Manggung, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281",85190086865,4.9,264,Cafe,"{Monday, 8.00 am–10.00 pm; Tuesday, 8.00 am–10.00 pm; Wednesday, 8.00 am–10.00 pm; Thursday, 8.00 am–10.00 pm; Friday, 8.00 am–10.00 pm; Saturday, 8.00 am–10.00 pm; Sunday, 8.00 am–10.00 pm}"
236,Space Coffee Roastery,"Gg. Loncang No.88, Rogoyudan, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55284",82288909088,4.7,"1,295",Cafe,"{Monday, 7.00 am–12.00 am; Tuesday, 7.00 am–12.00 am; Wednesday, 7.00 am–12.00 am; Thursday, 7.00 am–12.00 am; Friday, 7.00 am–12.00 am; Saturday, 7.00 am–12.00 am; Sunday, 7.00 am–12.00 am}"
237,Space Roastery | Space Coffee Bar,"Kutu Patran, Sinduadi, Mlati, Sleman Regency, Special Region of Yogyakarta 55284",82288909088,4.6,170,Cafe,"{Monday, 7.00 am–11.00 pm; Tuesday, 7.00 am–11.00 pm; Wednesday, 7.00 am–11.00 pm; Thursday, 7.00 am–11.00 pm; Friday, 7.00 am–11.00 am; Saturday, 7.00 am–11.00 am; Sunday, 7.00 am–11.00 pm}"
238,Spasi Garden & Bistro,"Kaliurang St No.KM16, Area Sawah, Pakembinangun, Pakem, Sleman Regency, Special Region of Yogyakarta 55582, Indonesia",#ERROR!,4.7,15,Coffee shop,Open ⋅ Closes 9 PM
239,STATE Cafe & Brasserie,"Jl. Lempongsari, Jongkang, Sariharjo, Kec. Ngaglik, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55581",85960195261,4.6,699,Cafe,"{Monday, 11.00 am–12.00 am; Tuesday, 11.00 am–12.00 am; Wednesday, 11.00 am–12.00 am; Thursday, 11.00 am–12.00 am; Friday, 11.00 am–12.00 am; Saturday, 11.00 am–12.00 am; Sunday, 11.00 am–12.00 am}"
240,Street Kourt,"7CQ5+6C2, Pedak, Sinduharjo, Ngaglik, Sleman Regency, Special Region of Yogyakarta 55581, Indonesia",#ERROR!,5,56,Coffee shop,
241,SUHKA Coffee Space,"Kaliurang St Gg. Siti Sonya No.KM5, Pogung Kidul, Sinduadi, Mlati, Sleman Regency, Special Region of Yogyakarta 55284",81999554451,4.8,21,Cafe,"{Monday, 7.00 am–11.00 pm; Tuesday, 7.00 am–11.00 pm; Wednesday, 7.00 am–11.00 pm; Thursday, 7.00 am–11.00 pm; Friday, 7.00 am–11.00 pm; Saturday, 7.00 am–11.00 pm; Sunday, 7.00 am–11.00 pm}"
242,Svarga Flora Coffee & Plants,"Jl. Affandi No.26A, Soropadan, Condongcatur, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55222",87861810720,4.4,"1,296",,"{Monday, 8.00 am–1.00 am; Tuesday, 8.00 am–1.00 am; Wednesday, 8.00 am–1.00 am; Thursday, 8.00 am–1.00 am; Friday, 8.00 am–1.00 am; Saturday, 8.00 am–1.00 am; Sunday, 8.00 am–1.00 am}"
243,Swallow Coffee Shop,"Jl. Magelang No.km.12, RT.09/RW.20, Krapyak, Triharjo, Sleman, Kota Yogyakarta, Special Region of Yogyakarta 55514, Indonesia",#ERROR!,5,9,Coffee shop,Open ⋅ Closes 9:30 pm
244,TEDUH COFFEE,"Kledokan, Caturtunggal, Depok, Sleman Regency, Special Region of Yogyakarta 55281",82191929202,4.6,968,Coffee shop,Open ⋅ Closes 12 AM
245,Temata Coffee & Patisserie,"Jl. Magelang No.Km. 11, Dukuh, Tridadi, Sleman, Sleman Regency, Special Region of Yogyakarta 55511, Indonesia",#ERROR!,4.9,118,Coffee shop,Open ⋅ Closes 8 PM
246,Tentang Kopi Balegong,"Jl. Pandowoharjo, Sawahan, Pandowoharjo, Sleman, Sleman Regency, Special Region of Yogyakarta 55512, Indonesia",#ERROR!,4.9,38,Coffee shop,Open ⋅ Closes 7 PM
247,Tentrem Bumi Coffee,"Jl. Beringin Raya, Denokan, Maguwoharjo, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55282",85282797428,4.5,809,Coffee shop,Open 24 hours
248,Teras Kemala,"Puluhdadi No.394 C, Kledokan, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281",87714880999,4.8,53,Cafe,"{Monday, 3.00–11.00 pm; Tuesday, Closed; Wednesday, 3.00–11.00 pm; Thursday, 3.00–11.00 pm; Friday, 3.00–11.00 pm; Saturday, 3.00–11.00 pm; Sunday, 3.00–11.00 pm}"
249,The Bean Garden Coffee and Eatery,"Jl. Ring Road Utara, Pugeran, Maguwoharjo, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281",82116161699,4.5,986,Coffee shop,Open ⋅ Closes 10 PM
250,The Bora Coffee,"Jl. Ir. Bugiakso, Donolayan, Donoharjo, Ngaglik, Sleman Regency, Special Region of Yogyakarta 55581, Indonesia",,,,Coffee shop,
251,The Brewing Room,"Jl. Pandean Sari III No.10, Candok Condongcatur, Kec. Depok, Kabupaten Sleman Daerah Istimewa, Yogyakarta, Daerah Istimewa Yogyakarta 55281",8118778877,4.4,465,Cafe,"{Monday, 10.00 am–12.00 am; Tuesday, 10.00 am–12.00 am; Wednesday, 10.00 am–12.00 am; Thursday, 10.00 am–12.00 am; Friday, 10.00 am–12.00 am; Saturday, 10.00 am–12.00 am; Sunday, 10.00 am–12.00 am}"
252,THE GOOD DRIP - COFFEE TASTING ROOM,"Jl. Palagan Tentara Pelajar No.71, Rejodani 2, Sariharjo, Ngaglik, Sleman Regency, Special Region of Yogyakarta 55581, Indonesia",,5,5,Coffee shop,Closed ⋅ Opens 9 am Fri
253,The Kopi Klub,"Jl. Kaliurang No.km. 15 5, Legolan, Umbulmartani, Kec. Ngemplak, Kabupaten Sleman, Daerah Istimewa Yogyakarta, Indonesia",#ERROR!,,,Coffee shop,Open ⋅ Closes 10 PM
254,The Praja Coffee and Resto,"Kledokan, Umbulmartani, Ngemplak, Sleman Regency, Special Region of Yogyakarta 55584, Indonesia",#ERROR!,4.4,2364,Coffee shop,Open ⋅ Closes 2 AM
255,Thon’s Coffee,"Jl. Seturan Raya, Kledokan, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281",81227212891,4.4,700,Coffee shop,Open ⋅ Closes 12 AM
256,THREE COFFEE,"Jl. Griya Taman Asri Jl. Tlacap No.25, Grojogan, Pandowoharjo, Sleman, Sleman Regency, Special Region of Yogyakarta 55512, Indonesia",#ERROR!,,,Coffee shop,Closed ⋅ Opens 12 PM
257,"Tilasawa Coffee Roaster, Manukan","Jl. Kakatua No.100, Manukan, Condongcatur, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281",81228145913,4.6,"1,070",Coffee shop,Open ⋅ Closes 3 AM
258,TINAMPI,"Jl. Kaliwanglu, Kaliwanglu Wetan, Kalidadap, Harjobinangun, Pakem, Sleman Regency, Special Region of Yogyakarta 55582, Indonesia",#ERROR!,4.9,18,Coffee shop,Open ⋅ Closes 4 PM
259,Tjahaja Brewhouse,"Kabupaten, Jl. Amarta No.48, Ngalalangan, Sardonoharjo, Ngaglik, Sleman Regency, Special Region of Yogyakarta 55581, Indonesia",#ERROR!,4.7,138,Coffee shop,Open ⋅ Closes 12 AM
260,Toko Kopi Sedaya,"Jl. Prayan I No.80 C, Kaliwaru, Condongcatur, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281",85179676355,4.9,672,Coffee shop,Open ⋅ Closes 11 PM
261,Toleransi Kopi Palagan,"Jl. Watugede No.50, Wonorejo, Sariharjo, Kec. Ngaglik, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55581",85710106444,4.3,431,Cafe,Open 24 Hours
262,TOMORO COFFE - ATAKRIB,"Jl. Magelang No.5 km 5, Kutu Tegal, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55284",81217145711,4.8,46,Cafe,"{Monday, 9.00 am–10.00 pm; Tuesday, 9.00 am–10.00 pm; Wednesday, 9.00 am–10.00 pm; Thursday, 9.00 am–10.00 pm; Friday, 9.00 am–10.00 pm; Saturday, 9.00 am–10.00 pm; Sunday, 9.00 am–10.00 pm}"
263,TOMORO COFFEE - Demangan,"Jl. Demangan Baru No.30, RT.008/RW.02, Mrican, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281",,4.7,289,Cafe,"{Monday, 8.00 am–10.00 pm; Tuesday, 8.00 am–10.00 pm; Wednesday, 8.00 am–10.00 pm; Thursday, 8.00 am–10.00 pm; Friday, 8.00 am–10.00 pm; Saturday, 8.00 am–10.00 pm; Sunday, 8.00 am–10.00 pm}"
264,TOMORO COFFEE - Godean,"Jl. Godean, Cokro Gedok, Sidoarum, Kec. Gamping, Kabupaten Sleman, Daerah Istimewa Yogyakarta",81227551118,4.3,141,Cafe,"{Monday, 8.00 am–1.00 am; Tuesday, 8.00 am–1.00 am; Wednesday, 8.00 am–1.00 am; Thursday, 8.00 am–1.00 am; Friday, 8.00 am–1.00 am; Saturday, 8.00 am–1.00 am; Sunday, 8.00 am–1.00 am}"
265,TOMORO COFFEE - Jakal UII,"Gg. Werkudoro, Lodadi, Umbulmartani, Kec. Ngemplak, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55584",81119966578,4.5,134,Cafe,"{Monday, 7.00 am–11.00 pm; Tuesday, 7.00 am–11.00 pm; Wednesday, 7.00 am–11.00 pm; Thursday, 7.00 am–11.00 pm; Friday, 7.00 am–11.00 pm; Saturday, 7.00 am–11.00 pm; Sunday, 7.00 am–11.00 pm}"
266,TOMORO COFFEE - Kaliurang,"Kaliurang St No.23-14, Karang Wuni, Caturtunggal, Depok, Sleman Regency, Special Region of Yogyakarta 55284",,4.2,626,Cafe,Open 24 Hours
267,TOMORO COFFEE - Pakuwon Mall Jogja,"Jl. Ring Road Utara, Kaliwaru, Condongcatur, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281",0895-3275-75790,4.5,100,Cafe,"{Monday, 10.00 am–9.50 pm; Tuesday, 10.00 am–9.50 pm; Wednesday, 10.00 am–9.50 pm; Thursday, 10.00 am–9.50 pm; Friday, 10.00 am–9.50 pm; Saturday, 10.00 am–9.50 pm; Sunday, 10.00 am–9.50 pm}"
